"","cleaned","KrakkenPrice","CoinbasePrice","gtrendLiteCrash","gtrendEtherCrash","gtrendEtherBubble","gtrendEther","gtrendBitcoinPrice","gtrendBitcoinTether","gtrendBitcoinBubble","gtrendBitcoin","GSPC_Adjusted","GSPC_Volume","GSPC_Close","GSPC_Low","GSPC_High","GSPC_Open","VIX_Adjusted","VIX_Close","VIX_Low","VIX_High","VIX_Open","GOLD_Adjusted","GOLD_Volume","GOLD_Close","GOLD_Low","GOLD_High","GOLD_Open","BTCUSDX_Adjusted","BTCUSDX_Volume","BTCUSDX_Close","BTCUSDX_Low","BTCUSDX_High","BTCUSDX_Open","BTC_LTC_Adjusted","BTC_LTC_Volume","BTC_LTC_Close","BTC_LTC_Low","BTC_LTC_High","BTC_LTC_Open","BTC_ETH_Adjusted","BTC_ETH_Volume","BTC_ETH_Close","BTC_ETH_Low","BTC_ETH_High","BTC_ETH_Open","article","total_bing","total_nrc","total_afinn","total_syuzhet","maturity","count_art_4","count_art_24","bubble","tether","hack","crisis","record","fork","Country_Mention","Country_TOP_Mention","Country_Indexe1_1_afinn","Country_Indexe1_1_bing","Country_Indexe1_1_syuzhet","Country_Indexe1_1_nrc","Country_Indexe1_2_afinn","Country_Indexe1_2_bing","Country_Indexe1_2_syuzhet","Country_Indexe1_2_nrc","Bloomberg","Bitcoin.News","China.Daily","CNBC","Coin.Desk","Facebook.BTC.Group","Facebook.Search","Free.Republic","Google.Finance","Redit.BTC.All","Redit.BTC.Mining","Reuters","South.China.Morning.Post","Twitter","Yahoo.News","Youtube","Zero.Hedge","Wall.Street.Journal","Redit.BTC.Bay","Redit.BTC.Markets","Redit.Crypto","BBC","Google.Plus","India.Economic.Times.","Crypto.Coin.News","Redit.BTC.XT","Fortune","AveragedExchange"
"645",2017-12-14 02:23:00,15982.046,16537.8782,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,35944.98,0.18,0.42,0.36,0.285,64.5404375945358,331.5,2313.5,43,14,2,3,8,13,0.02,0.02,-0.333333333333333,-1,-1.3,4.66666666666667,0,0,0.008,0.02,-1,-1,-1,-1,-1,-1,-0.96,-1,-1,0.48,-0.96,-1,-1,-0.64,-1,-0.92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16259.9621
"646",2017-12-14 02:53:00,16002.3862068966,16462.8655172414,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,39906.724137931,-0.137931034482759,0.172413793103448,0.0689655172413793,0.143103448275862,64.5202901887248,314.137931034483,2290.27586206897,43,14,2,3,8,13,0.0344827586206897,0.0344827586206897,-0.333333333333333,-1,-1.3,4.66666666666667,0,-0.0344827586206897,-0.0189655172413793,0.0344827586206897,-1,-1,-1,-0.931034482758621,-1,-1,-1,-1,-1,0.310344827586207,-0.931034482758621,-1,-1,-0.586206896551724,-1,-0.931034482758621,-1,-1,-1,-1,-0.931034482758621,-1,-1,-1,-1,-1,-1,16232.625862069
"647",2017-12-14 03:23:00,16037.3381818182,16472.804,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,37870.0545454545,-0.0363636363636364,0.2,0.109090909090909,0.16,64.5008853428523,316,2288,43,14,2,3,8,13,0.0363636363636364,0.0181818181818182,-0.333333333333333,-1,-1.3,4.66666666666667,0,0,0,0,-1,-0.963636363636364,-1,-0.963636363636364,-1,-1,-1,-1,-1,0.381818181818182,-0.927272727272727,-0.963636363636364,-1,-0.709090909090909,-1,-0.927272727272727,-1,-1,-1,-1,-0.927272727272727,-1,-1,-1,-1,-1,-1,16255.0710909091
"648",2017-12-14 03:53:00,16210.7652173913,16664.7163043478,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,42936.0652173913,-0.0434782608695652,0.195652173913043,0.543478260869565,0.152173913043478,64.4791817672411,317.04347826087,2283.0652173913,43,14,2,3,8,13,0.0652173913043478,0.0217391304347826,-0.333333333333333,-1,-1.3,4.66666666666667,0.0869565217391304,-0.0434782608695652,-0.0152173913043478,0.0217391304347826,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.391304347826087,-0.91304347826087,-1,-1,-0.869565217391304,-0.956521739130435,-0.956521739130435,-0.956521739130435,-1,-1,-0.91304347826087,-0.826086956521739,-1,-1,-1,-1,-1,-1,16437.7407608696
"649",2017-12-14 04:23:00,16337.3,16743.9497727273,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,37553.0909090909,0.0909090909090909,0.272727272727273,0.363636363636364,0.215909090909091,64.460872874418,320.5,2281.5,43,14,2,3,8,13,0,0,-0.333333333333333,-1,-1.3,4.66666666666667,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,-0.818181818181818,-1,-1,-0.863636363636364,-1,-0.909090909090909,-1,-1,-1,-1,-0.909090909090909,-1,-1,-1,-1,-1,-1,16540.6248863636
"650",2017-12-14 04:53:00,16290.1488372093,16772.2486046512,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,38163.3953488372,-0.0232558139534884,-0.0232558139534884,-0.186046511627907,0.0337209302325581,64.4362596821758,313.139534883721,2272.88372093023,43,14,2,3,8,13,0.0465116279069767,0.0232558139534884,-0.333333333333333,-1,-1.3,4.66666666666667,0.116279069767442,0.0232558139534884,0.0872093023255814,0.116279069767442,-1,-0.953488372093023,-1,-1,-0.953488372093023,-1,-1,-1,-1,0.441860465116279,-1,-1,-1,-0.86046511627907,-1,-1,-0.953488372093023,-1,-1,-0.906976744186046,-0.813953488372093,-1,-1,-1,-1,-1,-1,16531.1987209302
"651",2017-12-14 05:23:00,16173.0232142857,16709.6776785714,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,38615.0535714286,0.0357142857142857,0.25,-0.25,0.0928571428571429,64.4167517149062,332.5,2291.5,43,14,2,3,8,13,0.0357142857142857,0,-0.333333333333333,-1,-1.3,4.66666666666667,-0.0357142857142857,-0.0178571428571429,-0.0133928571428571,-0.0178571428571429,-1,-1,-1,-1,-1,-1,-1,-1,-0.964285714285714,0.428571428571429,-0.892857142857143,-1,-1,-0.75,-1,-0.964285714285714,-1,-1,-1,-0.928571428571429,-0.964285714285714,-1,-1,-0.964285714285714,-1,-1,-1,16441.3504464286
"652",2017-12-14 05:53:00,16077.680952381,16751.1166666667,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,36947.5238095238,0.119047619047619,0.380952380952381,0.5,0.186904761904762,64.3959346403912,327.285714285714,2286.83333333333,43,14,2,3,8,13,0.0714285714285714,0.0476190476190476,-0.333333333333333,-1,-1.3,4.66666666666667,0.0476190476190476,0.0476190476190476,0.0214285714285714,0.0238095238095238,-1,-1,-1,-1,-1,-1,-1,-1,-0.904761904761905,0.428571428571429,-1,-1,-1,-0.714285714285714,-1,-0.952380952380952,-0.952380952380952,-1,-1,-1,-0.904761904761905,-1,-1,-1,-1,-1,-1,16414.3988095238
"653",2017-12-14 06:23:00,16096.5891304348,16763.4626086957,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,36090.3695652174,0.152173913043478,0.543478260869565,0.717391304347826,0.343478260869565,64.3742091927645,326.5,2286.5,43,14,2,3,8,13,0.0652173913043478,0.0217391304347826,-0.333333333333333,-1,-1.3,4.66666666666667,-0.0434782608695652,-0.0217391304347826,-0.0304347826086957,0,-1,-0.956521739130435,-1,-1,-1,-1,-1,-1,-0.956521739130435,0.521739130434783,-1,-1,-1,-0.956521739130435,-1,-0.782608695652174,-1,-1,-1,-1,-0.869565217391304,-1,-1,-1,-1,-1,-1,16430.0258695652
"654",2017-12-14 06:53:00,16088.2688888889,16714.6853333333,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,37507.6,0.244444444444444,0.222222222222222,0.577777777777778,0.256666666666667,64.3544538754,326.533333333333,2310.97777777778,43,14,2,3,8,13,0.0666666666666667,0.0222222222222222,-0.333333333333333,-1,-1.3,4.66666666666667,-0.0222222222222222,0,-0.00222222222222222,0.0222222222222222,-1,-1,-1,-1,-1,-1,-0.955555555555556,-1,-1,0.511111111111111,-1,-1,-1,-0.822222222222222,-1,-0.911111111111111,-1,-1,-1,-1,-0.822222222222222,-1,-1,-1,-1,-1,-1,16401.4771111111
"655",2017-12-14 07:23:00,16132.2592592593,16762.5181481481,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,50332.9074074074,-0.0185185185185185,0.37037037037037,0.0925925925925926,0.203703703703704,64.3341754117512,328.5,2338.5,43,14,2,3,8,13,0.037037037037037,0.037037037037037,-0.333333333333333,-1,-1.3,4.66666666666667,-0.0185185185185185,0,-0.00925925925925926,-0.0185185185185185,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.111111111111111,-0.925925925925926,-1,-1,-0.555555555555556,-0.962962962962963,-0.851851851851852,-1,-1,-1,-0.962962962962963,-1,-1,-1,-0.962962962962963,-1,-1,-0.888888888888889,16447.3887037037
"656",2017-12-14 07:53:00,16351.9363636364,17031.2696969697,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,31580.3939393939,0.121212121212121,0.121212121212121,0.0606060606060606,0.143939393939394,64.3127828596874,333.363636363636,2374.27272727273,43,14,2,3,8,13,0.0303030303030303,0.0303030303030303,-0.333333333333333,-1,-1.3,4.66666666666667,0,0,0.0121212121212121,0.0606060606060606,-1,-1,-1,-1,-1,-1,-0.939393939393939,-1,-1,0.636363636363636,-0.939393939393939,-1,-1,-0.878787878787879,-0.939393939393939,-0.939393939393939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16691.603030303
"657",2017-12-14 08:23:00,16571.2828571429,17088.6488571429,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,45355.2285714286,-0.0857142857142857,-0.171428571428571,-0.114285714285714,0.0557142857142857,64.2926002598797,321,2399,43,14,2,3,8,13,0.0571428571428571,0.0285714285714286,-0.333333333333333,-1,-1.3,4.66666666666667,0,0,0.04,0.0571428571428571,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.371428571428571,-0.942857142857143,-1,-1,-0.942857142857143,-1,-0.885714285714286,-1,-1,-1,-0.828571428571429,-0.885714285714286,-1,-1,-0.885714285714286,-1,-1,-1,16829.9658571429
"658",2017-12-14 08:53:00,16539.8783783784,17063.1264864865,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,34933.5675675676,-0.189189189189189,-0.0540540540540541,-0.216216216216216,0.00675675675675677,64.269778491683,290.837837837838,2416.18918918919,43,14,2,3,8,13,0.162162162162162,0.0540540540540541,-0.333333333333333,-1,-1.3,4.66666666666667,-0.135135135135135,-0.027027027027027,-0.0189189189189189,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.621621621621622,-1,-1,-1,-0.783783783783784,-1,-0.891891891891892,-0.945945945945946,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16801.5024324324
"659",2017-12-14 09:23:00,16514.9755555556,16953.7555555556,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,42366.2222222222,0.2,0.288888888888889,-0.0222222222222222,0.296666666666667,64.2490199762231,296,2447,43,14,2,3,8,13,0.0666666666666667,0.0222222222222222,-0.333333333333333,-1,-1.3,4.66666666666667,0,0,0,0,-1,-0.955555555555556,-1,-1,-1,-1,-1,-1,-1,0.377777777777778,-1,-1,-1,-0.822222222222222,-0.955555555555556,-0.911111111111111,-0.911111111111111,-1,-1,-1,-0.911111111111111,-1,-1,-0.955555555555556,-1,-0.955555555555556,-1,16734.3655555556
"660",2017-12-14 09:53:00,16378.2333333333,16836.4966666667,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,45369.6363636364,0.121212121212121,0.303030303030303,0,0.218181818181818,64.2310734040196,307.121212121212,2462.66666666667,43,14,2,3,8,13,0.0606060606060606,0,-0.333333333333333,-1,-1.3,4.66666666666667,0,0,0,0,-1,-1,-1,-1,-0.878787878787879,-1,-1,-1,-0.939393939393939,0.0909090909090909,-1,-1,-1,-0.757575757575758,-1,-0.696969696969697,-1,-1,-1,-1,-0.878787878787879,-1,-1,-1,-0.939393939393939,-1,-1,16607.365
"661",2017-12-14 10:23:00,16371.9605263158,16892.175,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,45665.3157894737,0.0263157894736842,0.342105263157895,0.0526315789473684,0.288157894736842,64.2091280550622,278.5,2444.5,43,14,2,3,8,13,0.0526315789473684,0.0263157894736842,-0.333333333333333,-1,-1.3,4.66666666666667,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.263157894736842,-1,-1,-1,-0.578947368421053,-1,-0.842105263157895,-0.842105263157895,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16632.0677631579
"662",2017-12-14 10:53:00,16457.0891304348,16915.7282608696,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,46828.2826086957,0,0.326086956521739,0.108695652173913,0.210869565217391,64.1890735748096,279.630434782609,2447.36956521739,43,14,2,3,8,13,0.0434782608695652,0,-0.333333333333333,-1,-1.3,4.66666666666667,0,0,-0.00543478260869565,-0.0217391304347826,-1,-0.956521739130435,-1,-1,-0.956521739130435,-1,-0.956521739130435,-1,-1,0.0434782608695652,-0.91304347826087,-1,-1,-0.565217391304348,-1,-1,-1,-0.956521739130435,-1,-0.869565217391304,-0.91304347826087,-1,-1,-0.956521739130435,-1,-1,-1,16686.4086956522
"663",2017-12-14 11:23:00,16484.434,16861.2836,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,41013.72,-0.04,0.34,0.32,0.12,64.1687531037951,274.5,2444.5,43,14,2,3,8,13,0.04,0.02,-0.333333333333333,-1,-1.3,4.66666666666667,0,0,-0.012,-0.02,-1,-1,-1,-1,-1,-1,-1,-1,-0.96,0.4,-0.92,-1,-1,-0.8,-1,-0.96,-1,-1,-1,-1,-0.88,-1,-0.96,-1,-1,-0.92,-1,16672.8588
"664",2017-12-14 11:53:00,16487.0571428571,16934.5710204082,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,42700.0408163265,-0.0204081632653061,0.469387755102041,0.102040816326531,0.208163265306122,64.1474159250347,297,2447.71428571429,43,14,2,3,8,13,0.102040816326531,0.0408163265306122,-0.333333333333333,-1,-1.3,4.66666666666667,0,0,0,0.0204081632653061,-1,-0.959183673469388,-1,-0.959183673469388,-0.959183673469388,-1,-1,-1,-0.959183673469388,0.102040816326531,-0.918367346938776,-0.959183673469388,-1,-0.63265306122449,-0.918367346938776,-0.877551020408163,-1,-1,-1,-1,-0.959183673469388,-1,-1,-1,-1,-1,-1,16710.8140816327
"665",2017-12-14 12:23:00,16590.3836734694,17079.3069387755,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,36626.8775510204,-0.0204081632653061,0.183673469387755,-0.0408163265306122,0.130612244897959,64.1262391487686,310,2435,43,14,2,3,8,13,0.0816326530612245,0.0204081632653061,-0.333333333333333,-1,-1.3,4.66666666666667,0.0612244897959184,0.0204081632653061,0.0102040816326531,0,-1,-1,-1,-1,-1,-1,-1,-1,-0.959183673469388,0.510204081632653,-1,-1,-1,-0.714285714285714,-0.959183673469388,-0.918367346938776,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.959183673469388,-1,16834.8453061224
"666",2017-12-14 12:53:00,16548.193220339,17065.4044067797,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,43086.9661016949,-0.0338983050847458,0.406779661016949,-0.169491525423729,0.11271186440678,64.1045742196143,318.779661016949,2435.91525423729,43,14,2,3,8,13,0.0508474576271186,0.0169491525423729,-0.333333333333333,-1,-1.3,4.66666666666667,0.0169491525423729,0,0.00847457627118644,0.0169491525423729,-1,-1,-1,-1,-1,-1,-0.966101694915254,-1,-0.932203389830508,0.220338983050847,-0.966101694915254,-1,-1,-0.627118644067797,-0.966101694915254,-0.966101694915254,-1,-0.966101694915254,-1,-0.932203389830508,-0.932203389830508,-1,-1,-1,-1,-0.966101694915254,-1,16806.7988135593
"667",2017-12-14 13:23:00,16608.4384615385,17010.6236538462,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,42785.4038461538,-0.0961538461538462,0.0576923076923077,0.0384615384615385,0.124038461538462,64.0832120514447,327.5,2436.5,43,14,2,3,8,13,0.0192307692307692,0,-0.333333333333333,-1,-1.3,4.66666666666667,0,0,0,0,-1,-1,-1,-0.923076923076923,-1,-1,-1,-1,-0.923076923076923,0.192307692307692,-1,-1,-1,-0.692307692307692,-1,-0.884615384615385,-0.961538461538462,-1,-1,-0.961538461538462,-0.884615384615385,-1,-0.961538461538462,-1,-1,-1,-1,16809.5310576923
"668",2017-12-14 13:53:00,16517.4982142857,16937.46625,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,38794.6785714286,0.142857142857143,0.607142857142857,-0.0178571428571429,0.2625,64.0626241107395,344.5,2434,43,14,2,3,8,13,0.0178571428571429,0,-0.333333333333333,-1,-1.3,4.66666666666667,0,0,0,0,-1,-1,-1,-0.964285714285714,-1,-1,-1,-1,-1,0.428571428571429,-0.892857142857143,-1,-1,-0.785714285714286,-1,-0.821428571428571,-0.964285714285714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16727.4822321429
"669",2017-12-14 14:23:00,16334.564,16722.0166,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,47872.1,0.04,0.32,-0.02,0.307,64.0411653723136,360.5,2430.5,43,14,2,3,8,13,0.08,0.04,-0.333333333333333,-1,-1.3,4.66666666666667,0,0.02,-0.005,0,-1,-0.96,-1,-1,-1,-1,-1,-1,-1,0.12,-0.96,-1,-1,-0.48,-1,-0.88,-0.96,-1,-1,-1,-0.88,-1,-1,-1,-1,-1,-1,16528.2903
"670",2017-12-14 14:53:00,16245.7347826087,16501.9273913043,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,34102.4130434783,-0.130434782608696,0.434782608695652,-0.217391304347826,0.152173913043478,64.0222267551639,368.021739130435,2431,43,14,2,3,8,13,0.0652173913043478,0,-0.333333333333333,-1,-1.3,4.66666666666667,0,-0.0217391304347826,0,0,-1,-1,-1,-0.956521739130435,-1,-1,-1,-1,-0.956521739130435,0.565217391304348,-1,-0.956521739130435,-1,-0.91304347826087,-1,-0.91304347826087,-1,-1,-1,-0.91304347826087,-0.956521739130435,-1,-1,-1,-1,-1,-1,16373.8310869565
"671",2017-12-14 15:23:00,16156.5224137931,16628.3493103448,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,46525.7413793103,-0.172413793103448,0.137931034482759,0.0172413793103448,0.0853448275862069,64.0011338988142,362.5,2415.5,43,14,2,3,8,13,0.0344827586206897,0.0344827586206897,-0.333333333333333,-1,-1.3,4.66666666666667,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.241379310344828,-0.896551724137931,-1,-1,-0.655172413793103,-1,-0.896551724137931,-1,-1,-1,-1,-0.793103448275862,-1,-1,-1,-1,-1,-1,16392.435862069
"672",2017-12-14 15:53:00,16297.1769230769,16731.3638461538,28,39,21,82,41,24,40,46,2652.01,3430030000,2652.01,2652.01,2668.09,2665.87,10.49,10.49,9.78,10.54,9.98,1260.8,676992,1260.8,1257.4,1265.1,1265,16666.668,0,16666.668,16129.032,17241.38,16666.668,0.01677,37038,0.01677,0.01587,0.01886,0.01828,23.91,1452942,23.91,21.87,25.06,23.39,40095.8974358974,0.179487179487179,0.41025641025641,0.243589743589744,0.285897435897436,63.9799121790563,380.5,2417,43,14,2,3,8,13,0.0897435897435897,0.0256410256410256,-0.333333333333333,-1,-1.3,4.66666666666667,0,0.0128205128205128,0.00320512820512821,0.0128205128205128,-1,-0.974358974358974,-1,-1,-0.974358974358974,-1,-1,-1,-0.948717948717949,0.282051282051282,-0.871794871794872,-0.974358974358974,-1,-0.717948717948718,-1,-0.923076923076923,-0.974358974358974,-1,-1,-1,-0.923076923076923,-1,-1,-1,-1,-1,-1,16514.2703846154
